---- START ----

1200000|1|0|0|8|454655|1085728
1200000|1|1|0|8|454655|1063095
1200000|2|0|0|8|454655|1129370
1200000|2|1|0|8|454655|1117531
1200000|3|0|0|8|454655|1177541
1200000|3|1|0|8|454655|1153305
1200000|4|0|0|8|454655|1109132
1200000|4|1|0|8|454655|1084393
1200000|5|0|0|8|454655|1123972
1200000|5|1|0|8|454655|1109349
1200000|0|0|0|9|514208|1200520
1200000|0|1|0|9|514208|1199809
1200000|1|0|0|9|514208|1085633
1200000|1|1|0|9|514208|1062908
1200000|2|0|0|9|514208|1129218
1200000|2|1|0|9|514208|1117656
1200000|3|0|0|9|514208|1177332
1200000|3|1|0|9|514208|1154235
1200000|4|0|0|9|514208|1107923
1200000|4|1|0|9|514208|1084949
1200000|5|0|0|9|514208|1123790
1200000|5|1|0|9|514208|1108975
1200000|0|0|0|10|570031|1200917
1200000|0|1|0|10|570031|1200088
1200000|1|0|0|10|570031|1086127
1200000|1|1|0|10|570031|1063778
1200000|2|0|0|10|570031|1129436
1200000|2|1|0|10|570031|1118244
1200000|3|0|0|10|570031|1176245
1200000|3|1|0|10|570031|1154145
1200000|4|0|0|10|570031|1107580
1200000|4|1|0|10|570031|1085105
1200000|5|0|0|10|570031|1123701
1200000|5|1|0|10|570031|1109472
1200000|0|0|0|11|622144|1200830
1200000|0|1|0|11|622144|1200269
1200000|1|0|0|11|622144|1086469
1200000|1|1|0|11|622144|1063498
1200000|2|0|0|11|622144|1129963
1200000|2|1|0|11|622144|1117875
1200000|3|0|0|11|622144|1178167
1200000|3|1|0|11|622144|1154358
1200000|4|0|0|11|622144|1109287
1200000|4|1|0|11|622144|1085007
1200000|5|0|0|11|622144|1124628
1200000|5|1|0|11|622144|1109595
1200000|0|0|0|12|674277|1200422
1200000|0|1|0|12|674277|1200487
1200000|1|0|0|12|674277|1086717
1200000|1|1|0|12|674277|1064057
1200000|2|0|0|12|674277|1130646
1200000|2|1|0|12|674277|1118183
1200000|3|0|0|12|674277|1177735
1200000|3|1|0|12|674277|1154824
1200000|4|0|0|12|674277|1109566
1200000|4|1|0|12|674277|1085695
1200000|5|0|0|12|674277|1125128
1200000|5|1|0|12|674277|1109223
1200000|0|0|0|13|730139|1200427
1200000|0|1|0|13|730139|1200612
1200000|1|0|0|13|730139|1086098
1200000|1|1|0|13|730139|1064087
1200000|2|0|0|13|730139|1130210
1200000|2|1|0|13|730139|1118554
1200000|3|0|0|13|730139|1178695
1200000|3|1|0|13|730139|1154235
1200000|4|0|0|13|730139|1108883
1200000|4|1|0|13|730139|1085879
1200000|5|0|0|13|730139|1124601
1200000|5|1|0|13|730139|1109877
1200000|0|0|0|14|786008|1201139
1200000|0|1|0|14|786008|1199618
1200000|1|0|0|14|786008|1086345
